브랜드명,지점명,업체유형,도로명주소,위도,경도,ID,연락처,주차시설,평점,판매자ID,판매상품목록
GS25,나운우진점,편의점,"전라북도 군산시 하신재길 23, (나운동)",35.97187624115921,126.702764647083,,,,,,
GS25,완주산단점,편의점,"전라북도 완주군 봉동읍 봉동로 456, (용암리)",35.9556576533176,127.14305485754299,,,,,,
GS25,익산영등점,편의점,"전라북도 익산시 하나로13길 18, (영등동)",35.960588455719794,126.97952755560499,,,,,,
맥도날드,원광대점,프렌차이즈,"전라북도 익산시 무왕로 888, (신동)",35.9638566684414,126.957113245708,,,,,,
GS25,군장생활관점,편의점,"전라북도 군산시 경암1길 78, (경암동)",35.9763662880749,126.727339336055,,,,,,
GS25,군산조촌로점,편의점,"전라북도 군산시 조촌안3길 2, (조촌동)",35.972570283596895,126.737412092719,,,,,,
GS25,편의점,편의점,"전라북도 전주시 완산구 봉곡2길 35, (효자동3가)",35.811949402210494,127.094497688109,,,,,,
GS25,익산금마점,편의점,"전라북도 익산시 금마면 금마길 60-1, (동고도리)",35.991825132479796,127.052975804003,,,,,,
GS25,효자스위트점,편의점,"전라북도 전주시 완산구 척동1길 12, (효자동3가)",35.8214364319245,127.098794479802,,,,,,
GS25,전주서신점,편의점,"전라북도 전주시 완산구 안터5길 14-6, (서신동)",35.830616705006705,127.117683254812,,,,,,
GS25,전주중앙점,편의점,"전라북도 전주시 완산구 전주객사4길 47, (고사동)",35.8197438013835,127.143422391133,,,,,,
GS25,완주이서점,편의점,"전라북도 완주군 이서면 이서로 90-22, (상개리)",35.8201054043516,127.026357650818,,,,,,
GS25,전주반월점,편의점,"전라북도 전주시 덕진구 반월4길 16, (반월동, 영무예다음)",35.8752460430912,127.072958628118,,,,,,
